w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,f_caps_0,f_pos_0,f_caps_1,f_pos_1,f_caps_2,f_pos_2,f_caps_3,f_pos_3,f_caps_4,f_pos_4,f_caps_5,f_pos_5,f_caps_6,f_pos_6,f_caps_7,f_pos_7,f_caps_8,f_pos_8,f_caps_9,f_pos_9,f_caps_10,f_pos_10,f_caps_11,f_pos_11,f_caps_12,f_pos_12,f_caps_13,f_pos_13,f_caps_14,f_pos_14,f_caps_15,f_pos_15,f_caps_16,f_pos_16,f_caps_17,f_pos_17,f_caps_18,f_pos_18,f_caps_19,f_pos_19,f_caps_20,f_pos_20,f_caps_21,f_pos_21,f_caps_22,f_pos_22,f_caps_23,f_pos_23,f_caps_24,f_pos_24,f_caps_25,f_pos_25,f_caps_26,f_pos_26,f_caps_27,f_pos_27,f_caps_28,f_pos_28,f_caps_29,f_pos_29,f_caps_30,f_pos_30,f_caps_31,f_pos_31,f_caps_32,f_pos_32,f_caps_33,f_pos_33,f_caps_34,f_pos_34,f_caps_35,f_pos_35,f_caps_36,f_pos_36,f_caps_37,f_pos_37,f_caps_38,f_pos_38,f_caps_39,f_pos_39,label
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-4,TITLE,pos_-3,LOWER,pos_-2,LOWER,pos_-1,LOWER,pos_0,PUNCT,pos_1,MIXED,pos_2,LOWER,pos_3,LOWER,pos_4,LOWER,pos_5,LOWER,pos_6,TITLE,pos_7,LOWER,pos_8,LOWER,pos_9,LOWER,pos_10,LOWER,pos_11,LOWER,pos_12,PUNCT,pos_13,MIXED,pos_14,LOWER,pos_15,LOWER,pos_16,LOWER,pos_17,TITLE,pos_18,DIGIT,pos_19,PUNCT,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,<PAD>,pos_25,<PAD>,pos_26,<PAD>,pos_27,<PAD>,pos_28,<PAD>,pos_29,<PAD>,pos_30,<PAD>,pos_31,<PAD>,pos_32,<PAD>,pos_33,<PAD>,pos_34,<PAD>,pos_35,DT
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-5,TITLE,pos_-4,LOWER,pos_-3,LOWER,pos_-2,LOWER,pos_-1,PUNCT,pos_0,MIXED,pos_1,LOWER,pos_2,LOWER,pos_3,LOWER,pos_4,LOWER,pos_5,TITLE,pos_6,LOWER,pos_7,LOWER,pos_8,LOWER,pos_9,LOWER,pos_10,LOWER,pos_11,PUNCT,pos_12,MIXED,pos_13,LOWER,pos_14,LOWER,pos_15,LOWER,pos_16,TITLE,pos_17,DIGIT,pos_18,PUNCT,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,<PAD>,pos_25,<PAD>,pos_26,<PAD>,pos_27,<PAD>,pos_28,<PAD>,pos_29,<PAD>,pos_30,<PAD>,pos_31,<PAD>,pos_32,<PAD>,pos_33,<PAD>,pos_34,#
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-6,TITLE,pos_-5,LOWER,pos_-4,LOWER,pos_-3,LOWER,pos_-2,PUNCT,pos_-1,MIXED,pos_0,LOWER,pos_1,LOWER,pos_2,LOWER,pos_3,LOWER,pos_4,TITLE,pos_5,LOWER,pos_6,LOWER,pos_7,LOWER,pos_8,LOWER,pos_9,LOWER,pos_10,PUNCT,pos_11,MIXED,pos_12,LOWER,pos_13,LOWER,pos_14,LOWER,pos_15,TITLE,pos_16,DIGIT,pos_17,PUNCT,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,<PAD>,pos_25,<PAD>,pos_26,<PAD>,pos_27,<PAD>,pos_28,<PAD>,pos_29,<PAD>,pos_30,<PAD>,pos_31,<PAD>,pos_32,<PAD>,pos_33,CD
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-7,TITLE,pos_-6,LOWER,pos_-5,LOWER,pos_-4,LOWER,pos_-3,PUNCT,pos_-2,MIXED,pos_-1,LOWER,pos_0,LOWER,pos_1,LOWER,pos_2,LOWER,pos_3,TITLE,pos_4,LOWER,pos_5,LOWER,pos_6,LOWER,pos_7,LOWER,pos_8,LOWER,pos_9,PUNCT,pos_10,MIXED,pos_11,LOWER,pos_12,LOWER,pos_13,LOWER,pos_14,TITLE,pos_15,DIGIT,pos_16,PUNCT,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,<PAD>,pos_25,<PAD>,pos_26,<PAD>,pos_27,<PAD>,pos_28,<PAD>,pos_29,<PAD>,pos_30,<PAD>,pos_31,<PAD>,pos_32,CD
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-8,TITLE,pos_-7,LOWER,pos_-6,LOWER,pos_-5,LOWER,pos_-4,PUNCT,pos_-3,MIXED,pos_-2,LOWER,pos_-1,LOWER,pos_0,LOWER,pos_1,LOWER,pos_2,TITLE,pos_3,LOWER,pos_4,LOWER,pos_5,LOWER,pos_6,LOWER,pos_7,LOWER,pos_8,PUNCT,pos_9,MIXED,pos_10,LOWER,pos_11,LOWER,pos_12,LOWER,pos_13,TITLE,pos_14,DIGIT,pos_15,PUNCT,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,<PAD>,pos_25,<PAD>,pos_26,<PAD>,pos_27,<PAD>,pos_28,<PAD>,pos_29,<PAD>,pos_30,<PAD>,pos_31,NN
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-9,TITLE,pos_-8,LOWER,pos_-7,LOWER,pos_-6,LOWER,pos_-5,PUNCT,pos_-4,MIXED,pos_-3,LOWER,pos_-2,LOWER,pos_-1,LOWER,pos_0,LOWER,pos_1,TITLE,pos_2,LOWER,pos_3,LOWER,pos_4,LOWER,pos_5,LOWER,pos_6,LOWER,pos_7,PUNCT,pos_8,MIXED,pos_9,LOWER,pos_10,LOWER,pos_11,LOWER,pos_12,TITLE,pos_13,DIGIT,pos_14,PUNCT,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,<PAD>,pos_25,<PAD>,pos_26,<PAD>,pos_27,<PAD>,pos_28,<PAD>,pos_29,<PAD>,pos_30,VBN
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-10,TITLE,pos_-9,LOWER,pos_-8,LOWER,pos_-7,LOWER,pos_-6,PUNCT,pos_-5,MIXED,pos_-4,LOWER,pos_-3,LOWER,pos_-2,LOWER,pos_-1,LOWER,pos_0,TITLE,pos_1,LOWER,pos_2,LOWER,pos_3,LOWER,pos_4,LOWER,pos_5,LOWER,pos_6,PUNCT,pos_7,MIXED,pos_8,LOWER,pos_9,LOWER,pos_10,LOWER,pos_11,TITLE,pos_12,DIGIT,pos_13,PUNCT,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,<PAD>,pos_25,<PAD>,pos_26,<PAD>,pos_27,<PAD>,pos_28,<PAD>,pos_29,IN
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-11,TITLE,pos_-10,LOWER,pos_-9,LOWER,pos_-8,LOWER,pos_-7,PUNCT,pos_-6,MIXED,pos_-5,LOWER,pos_-4,LOWER,pos_-3,LOWER,pos_-2,LOWER,pos_-1,TITLE,pos_0,LOWER,pos_1,LOWER,pos_2,LOWER,pos_3,LOWER,pos_4,LOWER,pos_5,PUNCT,pos_6,MIXED,pos_7,LOWER,pos_8,LOWER,pos_9,LOWER,pos_10,TITLE,pos_11,DIGIT,pos_12,PUNCT,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,<PAD>,pos_25,<PAD>,pos_26,<PAD>,pos_27,<PAD>,pos_28,NNP
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-12,TITLE,pos_-11,LOWER,pos_-10,LOWER,pos_-9,LOWER,pos_-8,PUNCT,pos_-7,MIXED,pos_-6,LOWER,pos_-5,LOWER,pos_-4,LOWER,pos_-3,LOWER,pos_-2,TITLE,pos_-1,LOWER,pos_0,LOWER,pos_1,LOWER,pos_2,LOWER,pos_3,LOWER,pos_4,PUNCT,pos_5,MIXED,pos_6,LOWER,pos_7,LOWER,pos_8,LOWER,pos_9,TITLE,pos_10,DIGIT,pos_11,PUNCT,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,<PAD>,pos_25,<PAD>,pos_26,<PAD>,pos_27,VBP
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-13,TITLE,pos_-12,LOWER,pos_-11,LOWER,pos_-10,LOWER,pos_-9,PUNCT,pos_-8,MIXED,pos_-7,LOWER,pos_-6,LOWER,pos_-5,LOWER,pos_-4,LOWER,pos_-3,TITLE,pos_-2,LOWER,pos_-1,LOWER,pos_0,LOWER,pos_1,LOWER,pos_2,LOWER,pos_3,PUNCT,pos_4,MIXED,pos_5,LOWER,pos_6,LOWER,pos_7,LOWER,pos_8,TITLE,pos_9,DIGIT,pos_10,PUNCT,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,<PAD>,pos_25,<PAD>,pos_26,VBN
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-14,TITLE,pos_-13,LOWER,pos_-12,LOWER,pos_-11,LOWER,pos_-10,PUNCT,pos_-9,MIXED,pos_-8,LOWER,pos_-7,LOWER,pos_-6,LOWER,pos_-5,LOWER,pos_-4,TITLE,pos_-3,LOWER,pos_-2,LOWER,pos_-1,LOWER,pos_0,LOWER,pos_1,LOWER,pos_2,PUNCT,pos_3,MIXED,pos_4,LOWER,pos_5,LOWER,pos_6,LOWER,pos_7,TITLE,pos_8,DIGIT,pos_9,PUNCT,pos_10,<PAD>,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,<PAD>,pos_25,RB
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-15,TITLE,pos_-14,LOWER,pos_-13,LOWER,pos_-12,LOWER,pos_-11,PUNCT,pos_-10,MIXED,pos_-9,LOWER,pos_-8,LOWER,pos_-7,LOWER,pos_-6,LOWER,pos_-5,TITLE,pos_-4,LOWER,pos_-3,LOWER,pos_-2,LOWER,pos_-1,LOWER,pos_0,LOWER,pos_1,PUNCT,pos_2,MIXED,pos_3,LOWER,pos_4,LOWER,pos_5,LOWER,pos_6,TITLE,pos_7,DIGIT,pos_8,PUNCT,pos_9,<PAD>,pos_10,<PAD>,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,<PAD>,pos_24,IN
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-16,TITLE,pos_-15,LOWER,pos_-14,LOWER,pos_-13,LOWER,pos_-12,PUNCT,pos_-11,MIXED,pos_-10,LOWER,pos_-9,LOWER,pos_-8,LOWER,pos_-7,LOWER,pos_-6,TITLE,pos_-5,LOWER,pos_-4,LOWER,pos_-3,LOWER,pos_-2,LOWER,pos_-1,LOWER,pos_0,PUNCT,pos_1,MIXED,pos_2,LOWER,pos_3,LOWER,pos_4,LOWER,pos_5,TITLE,pos_6,DIGIT,pos_7,PUNCT,pos_8,<PAD>,pos_9,<PAD>,pos_10,<PAD>,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,<PAD>,pos_23,DT
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-17,TITLE,pos_-16,LOWER,pos_-15,LOWER,pos_-14,LOWER,pos_-13,PUNCT,pos_-12,MIXED,pos_-11,LOWER,pos_-10,LOWER,pos_-9,LOWER,pos_-8,LOWER,pos_-7,TITLE,pos_-6,LOWER,pos_-5,LOWER,pos_-4,LOWER,pos_-3,LOWER,pos_-2,LOWER,pos_-1,PUNCT,pos_0,MIXED,pos_1,LOWER,pos_2,LOWER,pos_3,LOWER,pos_4,TITLE,pos_5,DIGIT,pos_6,PUNCT,pos_7,<PAD>,pos_8,<PAD>,pos_9,<PAD>,pos_10,<PAD>,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,<PAD>,pos_22,#
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-18,TITLE,pos_-17,LOWER,pos_-16,LOWER,pos_-15,LOWER,pos_-14,PUNCT,pos_-13,MIXED,pos_-12,LOWER,pos_-11,LOWER,pos_-10,LOWER,pos_-9,LOWER,pos_-8,TITLE,pos_-7,LOWER,pos_-6,LOWER,pos_-5,LOWER,pos_-4,LOWER,pos_-3,LOWER,pos_-2,PUNCT,pos_-1,MIXED,pos_0,LOWER,pos_1,LOWER,pos_2,LOWER,pos_3,TITLE,pos_4,DIGIT,pos_5,PUNCT,pos_6,<PAD>,pos_7,<PAD>,pos_8,<PAD>,pos_9,<PAD>,pos_10,<PAD>,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,<PAD>,pos_21,CD
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-19,TITLE,pos_-18,LOWER,pos_-17,LOWER,pos_-16,LOWER,pos_-15,PUNCT,pos_-14,MIXED,pos_-13,LOWER,pos_-12,LOWER,pos_-11,LOWER,pos_-10,LOWER,pos_-9,TITLE,pos_-8,LOWER,pos_-7,LOWER,pos_-6,LOWER,pos_-5,LOWER,pos_-4,LOWER,pos_-3,PUNCT,pos_-2,MIXED,pos_-1,LOWER,pos_0,LOWER,pos_1,LOWER,pos_2,TITLE,pos_3,DIGIT,pos_4,PUNCT,pos_5,<PAD>,pos_6,<PAD>,pos_7,<PAD>,pos_8,<PAD>,pos_9,<PAD>,pos_10,<PAD>,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,<PAD>,pos_20,CD
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-20,TITLE,pos_-19,LOWER,pos_-18,LOWER,pos_-17,LOWER,pos_-16,PUNCT,pos_-15,MIXED,pos_-14,LOWER,pos_-13,LOWER,pos_-12,LOWER,pos_-11,LOWER,pos_-10,TITLE,pos_-9,LOWER,pos_-8,LOWER,pos_-7,LOWER,pos_-6,LOWER,pos_-5,LOWER,pos_-4,PUNCT,pos_-3,MIXED,pos_-2,LOWER,pos_-1,LOWER,pos_0,LOWER,pos_1,TITLE,pos_2,DIGIT,pos_3,PUNCT,pos_4,<PAD>,pos_5,<PAD>,pos_6,<PAD>,pos_7,<PAD>,pos_8,<PAD>,pos_9,<PAD>,pos_10,<PAD>,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,<PAD>,pos_19,NN
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-21,TITLE,pos_-20,LOWER,pos_-19,LOWER,pos_-18,LOWER,pos_-17,PUNCT,pos_-16,MIXED,pos_-15,LOWER,pos_-14,LOWER,pos_-13,LOWER,pos_-12,LOWER,pos_-11,TITLE,pos_-10,LOWER,pos_-9,LOWER,pos_-8,LOWER,pos_-7,LOWER,pos_-6,LOWER,pos_-5,PUNCT,pos_-4,MIXED,pos_-3,LOWER,pos_-2,LOWER,pos_-1,LOWER,pos_0,TITLE,pos_1,DIGIT,pos_2,PUNCT,pos_3,<PAD>,pos_4,<PAD>,pos_5,<PAD>,pos_6,<PAD>,pos_7,<PAD>,pos_8,<PAD>,pos_9,<PAD>,pos_10,<PAD>,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,<PAD>,pos_18,IN
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-22,TITLE,pos_-21,LOWER,pos_-20,LOWER,pos_-19,LOWER,pos_-18,PUNCT,pos_-17,MIXED,pos_-16,LOWER,pos_-15,LOWER,pos_-14,LOWER,pos_-13,LOWER,pos_-12,TITLE,pos_-11,LOWER,pos_-10,LOWER,pos_-9,LOWER,pos_-8,LOWER,pos_-7,LOWER,pos_-6,PUNCT,pos_-5,MIXED,pos_-4,LOWER,pos_-3,LOWER,pos_-2,LOWER,pos_-1,TITLE,pos_0,DIGIT,pos_1,PUNCT,pos_2,<PAD>,pos_3,<PAD>,pos_4,<PAD>,pos_5,<PAD>,pos_6,<PAD>,pos_7,<PAD>,pos_8,<PAD>,pos_9,<PAD>,pos_10,<PAD>,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,<PAD>,pos_17,NNP
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-23,TITLE,pos_-22,LOWER,pos_-21,LOWER,pos_-20,LOWER,pos_-19,PUNCT,pos_-18,MIXED,pos_-17,LOWER,pos_-16,LOWER,pos_-15,LOWER,pos_-14,LOWER,pos_-13,TITLE,pos_-12,LOWER,pos_-11,LOWER,pos_-10,LOWER,pos_-9,LOWER,pos_-8,LOWER,pos_-7,PUNCT,pos_-6,MIXED,pos_-5,LOWER,pos_-4,LOWER,pos_-3,LOWER,pos_-2,TITLE,pos_-1,DIGIT,pos_0,PUNCT,pos_1,<PAD>,pos_2,<PAD>,pos_3,<PAD>,pos_4,<PAD>,pos_5,<PAD>,pos_6,<PAD>,pos_7,<PAD>,pos_8,<PAD>,pos_9,<PAD>,pos_10,<PAD>,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,<PAD>,pos_16,CD
the,august,deficit,and,the,#,2.2,billion,gap,registered,in,july,are,topped,only,by,the,#,2.3,billion,deficit,of,october,1988,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_-24,TITLE,pos_-23,LOWER,pos_-22,LOWER,pos_-21,LOWER,pos_-20,PUNCT,pos_-19,MIXED,pos_-18,LOWER,pos_-17,LOWER,pos_-16,LOWER,pos_-15,LOWER,pos_-14,TITLE,pos_-13,LOWER,pos_-12,LOWER,pos_-11,LOWER,pos_-10,LOWER,pos_-9,LOWER,pos_-8,PUNCT,pos_-7,MIXED,pos_-6,LOWER,pos_-5,LOWER,pos_-4,LOWER,pos_-3,TITLE,pos_-2,DIGIT,pos_-1,PUNCT,pos_0,<PAD>,pos_1,<PAD>,pos_2,<PAD>,pos_3,<PAD>,pos_4,<PAD>,pos_5,<PAD>,pos_6,<PAD>,pos_7,<PAD>,pos_8,<PAD>,pos_9,<PAD>,pos_10,<PAD>,pos_11,<PAD>,pos_12,<PAD>,pos_13,<PAD>,pos_14,<PAD>,pos_15,.
sanjay,joshi,",",european,economist,at,baring,brothers,&,co.,",",said,there,is,no,sign,that,britain,'s,manufacturing,industry,is,transforming,itself,to,boost,exports,.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,TITLE,pos_0,TITLE,pos_1,PUNCT,pos_2,TITLE,pos_3,LOWER,pos_4,LOWER,pos_5,TITLE,pos_6,TITLE,pos_7,PUNCT,pos_8,TITLE,pos_9,PUNCT,pos_10,LOWER,pos_11,LOWER,pos_12,LOWER,pos_13,LOWER,pos_14,LOWER,pos_15,LOWER,pos_16,TITLE,pos_17,LOWER,pos_18,LOWER,pos_19,LOWER,pos_20,LOWER,pos_21,LOWER,pos_22,LOWER,pos_23,LOWER,pos_24,LOWER,pos_25,LOWER,pos_26,PUNCT,pos_27,<PAD>,pos_28,<PAD>,pos_29,<PAD>,pos_30,<PAD>,pos_31,<PAD>,pos_32,<PAD>,pos_33,<PAD>,pos_34,<PAD>,pos_35,<PAD>,pos_36,<PAD>,pos_37,<PAD>,pos_38,<PAD>,pos_39,NNP
